product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
be7bcd2421313e6b35f03717b13f5ff3,Health_Beauty,56,739,4,1600,18,34,27
c5cc16e72344194c359106a8061c83f5,Auto,58,904,1,2750,35,20,20
e8f1f23c31482d8f798aaa64733e85d9,Telephony,21,1213,2,300,17,9,12
4dbbac7226b931013e5f0e2741d1025b,Sports_Leisure,45,1541,1,700,33,20,20
7b5889ae43453cce7e93e2e32f97afc6,Construction_Tools_Construction,59,492,2,6350,28,32,24
f8e3bbc2e6dfcda8a3523e3ad3512d37,Sports_Leisure,52,926,1,250,20,20,20
5c9d7078a9ba9cfd2f39725146e15678,Baby,50,1206,3,1350,42,25,15
664fa109c2fdc2f1c8f1ec2b6863fe5c,Toys,59,377,5,350,28,20,24
e8dca0ae20e339a356e9d598fefc3be5,Telephony,32,1130,5,100,20,20,25
46b609a28b05ef9d5179026a055c5121,Furniture_Decor,59,693,1,700,39,5,20
df4df3fa6ff7a9f642cdd117ed85626e,Auto,49,410,1,400,16,2,11
a69e3d74b5056570954717a7efc806de,Luggage_Accessories,58,529,10,3350,29,28,24
1da3e4356495511914d62ce5385f7122,Cool_Stuff,29,338,2,350,18,16,16
e0f63b6827db5de140206f0e66485f3c,Housewares,55,1208,1,3300,40,30,30
3736d232d7b439822cdb4cfee973fba0,Electronics,60,487,1,833,30,21,21
bf7a3359eeb43b9944c70293e4be896a,Furniture_Bedroom,56,240,1,14000,60,5,90
519693b7e29749ed7b6ad60cb07b9400,#N/A,,,,200,25,2,18
00d2add85b1f5aba6bb3d5d977314e25,Home_Construction,60,935,1,9050,56,26,28
cfbc837967ca671ee87f5243f2a1024d,Sports_Leisure,47,527,1,400,16,17,11
2f6e181a1c1c54d63d3a7e4d64b9947f,Garden_Tools,57,305,4,850,16,7,30
ec5a5cf28e0fbef0c5391157203ab8ce,Cool_Stuff,57,1407,4,188,16,9,14
32bb152336c896d906a6344cdbe1993c,Furniture_Decor,58,635,1,7350,30,35,30
c47696608d548c9999a92966e435b3f6,Sports_Leisure,43,248,2,850,60,15,15
e1723cc3f4bc8a361b57f8c8b97959af,Electronics,44,376,1,200,25,7,16
016809bbae76f284266dcffcbb12480b,Luggage_Accessories,38,789,3,600,50,5,40
99de5bb76bad02d0f39306af0436bcfd,Dvds_Blu_Ray,37,1657,3,800,35,4,25
d902e8400cd0c58b64ea157af940e670,Baby,52,786,2,3800,44,23,43
b8e1b1d7c85f0f3530d09dc4c52fa0ab,Furniture_Decor,62,472,1,500,46,10,60
45d79c8c6875aec2005c8f554dc1d352,Sports_Leisure,25,209,1,900,51,17,20
6bd8c7dc9695bdc48adc5960f4fee0ff,Furniture_Decor,63,706,3,2750,35,10,35
66867c4d80b358b6cd9fada5208ad1ed,Toys,56,551,1,1200,30,14,22
096d687ce8c7ae68039cce3f229b1d4c,Pet_Shop,35,1008,2,665,9,9,8
997821c0ede235a8ed07670ce57a8d86,Telephony,60,776,6,300,17,4,12
b8748a4a2330a08837c8a22664e31f5e,Perfumery,47,125,1,543,21,23,21
757172573ef8a2cc354243f3da4fa565,Garden_Tools,58,218,1,2700,80,12,60
6d7d853286dac8449c42146f8ce5dedf,Sports_Leisure,35,421,2,150,45,10,11
ddd089de76da9c400545c6fbf80e2ccb,Stationery,52,1235,2,800,20,50,40
c816e7f68945b875d70f82b82f7b0495,Bed_Bath_Table,60,124,2,900,95,8,50
e435ceb7ced9b8446defd858630454ed,Health_Beauty,28,792,1,440,20,11,17
e5f8f7fec18736ea009f2f7334543497,Furniture_Living_Room,57,1054,2,925,22,10,17
195a72beccf48da20d71e2d7530b470a,Health_Beauty,48,474,4,425,20,11,14
64b446c34d5599462f6c9d4ed6bc5c09,Home_Appliances,60,637,1,250,27,13,17
6553ffe8703fdc36bad125ddf9f6d691,Luggage_Accessories,45,905,6,425,40,7,34
1d7db62a21ffb4f220d3e8a05fa77e02,Fashion_Bags_Accessories,22,328,3,100,16,13,11
56fd30e18420cb9a5a50c718168fa660,Garden_Tools,62,2167,3,700,16,17,16
c4b21b551ef498a942996724f6f82695,Auto,39,871,4,850,28,16,21
71e54303c8b80673889bfc98bc5ecb0e,Bed_Bath_Table,64,702,1,2700,42,16,36
0ed27993e016d4546e2038bfd75b812c,#N/A,,,,1000,48,8,39
4cf712858586ea03ca847ca8aa2c8228,Furniture_Decor,60,473,1,900,30,4,20
92f1f77b7f3c73831fef53406c195302,Telephony,46,1267,4,350,20,15,20
700ad1e824c548718de15b880c688ef1,Auto,59,449,3,150,24,2,17
7134464bd4e33be7a2604345a4c0ccf4,Party_Supplies,55,336,1,4550,33,18,33
32bad49615b7c5da42609b98df97482c,Small_Appliances_Home_Oven_And_Coffee,51,81,1,50,18,8,13
001b237c0e9bb435f2e54071129237e9,Bed_Bath_Table,42,253,1,6000,40,4,30
a7961e6620228e0f227361f0668e37ba,Bed_Bath_Table,23,415,1,200,20,12,20
951cb45d30e716a846d8cf5874034e56,Telephony,57,524,1,150,18,3,12
236f3599e6d57eeb5eb9535b2c88b231,Toys,29,657,3,300,19,15,17
6921371f065f148b890f1007f4520c14,Auto,59,307,2,150,20,6,14
410f854e2b9c85fc6295ab19b1a2ef2d,Construction_Tools_Construction,49,141,6,9900,54,20,40
2c0b8a973e616502de1d80482fb9c5be,Electronics,57,410,2,100,18,20,16
591f652fcfefc35a0e6f10b0371a63e1,Fashion_Bags_Accessories,31,145,4,700,17,4,13
dfe8b257ae3c4ac736e02845401f49f4,Sports_Leisure,55,2660,9,5750,30,20,30
b7d35019c9f8e0eeff52b36a59eec8e8,Small_Appliances,55,1654,4,14600,35,30,34
70accfd08e04dffc605f6577d4e852c4,Health_Beauty,58,1672,1,350,28,24,11
6eb70dfb283dc3f645ed7b03c990dc72,Audio,31,251,2,343,19,11,13
bc0f31b5e89dfeba8169ad1123d44d2b,Air_Conditioning,46,1215,1,350,18,5,14
6994f9a9c56c7684b24d7d4a00e7026f,Computers_Accessories,43,1527,1,700,24,8,16
d7cdcdb31629bb225ebedc727c780d9f,Air_Conditioning,57,2638,6,23300,36,30,45
ba3f298a122a95c4928e8b8628e8520e,Bed_Bath_Table,50,111,1,2200,30,20,25
ada6a9116c85d8e56232e0a4265d7db9,Home_Appliances_2,45,151,1,14813,50,43,26
ccb5b6def674efaec461d386ac2ec146,Health_Beauty,56,1539,3,600,18,30,30
20a67c4242225878d0a014685ab3edaa,Luggage_Accessories,43,280,5,250,20,11,20
74824accb4f777403366c8e6b4e32d9b,Bed_Bath_Table,54,701,1,1000,50,12,12
84f7fd2c1044599c234663aee75a2fcd,Sports_Leisure,60,648,3,300,44,22,42
7668d66f068c135ede2c919c2be31563,Watches_Gifts,51,505,1,400,16,11,11
4f4524396824b581a27a7dcebb2938b5,Construction_Tools_Construction,60,560,3,3000,25,20,25
d61d270aa0862b38a2eb6cb38c05f60d,Sports_Leisure,51,477,5,850,102,6,11
7d5d1204ad4036e30b0d4afce077f396,Pet_Shop,63,688,2,200,20,10,20
d6a246503bb84b2e0914e8a1dfb58a04,Food,33,703,1,400,18,15,13
7edef979b756af9359d411234fea104a,Fashion_Bags_Accessories,29,377,2,200,16,9,11
8eddc081294df4f0672aedec8a5b249c,Housewares,59,933,5,1700,31,27,31
34c58a18b4dcac5fd8d96e8e08b738ed,Musical_Instruments,48,1359,1,11083,83,41,33
788cfeffa94621a51f76df9232c26b3a,Furniture_Decor,32,423,1,9900,37,32,50
637ea0abda9b9824985e1aa64ba4363a,Furniture_Decor,59,166,1,7300,30,36,30
afc9a91acfb3b23adb16e7bf78ccd78f,Fashion_Bags_Accessories,38,463,4,150,16,5,11
e92a985a8d92ec8e08cb04d6d9396026,Perfumery,35,1311,1,250,16,2,20
4fec1ad678269e2167a25f1db2550c33,Housewares,28,465,2,200,30,20,20
4011494d902f1075a502ffe9432186b3,Musical_Instruments,59,557,1,650,20,20,20
8516ee98a593fbd30f6ab57f3d3477bd,Office_Furniture,38,506,2,20050,101,10,62
7c252e2828f4198b4bcbdbe1bce858ea,Fixed_Telephony,59,1949,3,1900,21,21,21
f636021ab0248325d2b69e3bcfc489bd,Computers_Accessories,55,844,1,200,28,2,40
c2363f555558eefafc1fb2767571cc57,Computers_Accessories,36,665,1,800,16,11,37
b81e20325ffcfcc0f66604b4fd84badb,Stationery,39,256,3,100,16,6,11
b85d127ab2f470f523f1678b7f399cef,Housewares,59,304,1,150,20,2,20
7acd752914187cf1f698d82d5025595c,Perfumery,42,121,1,283,21,12,19
793ee3bd01e3ecec7ab94aed9aeee415,Computers_Accessories,40,1076,1,950,36,15,16
ebe8bbf509715e46f138ac98b1cbb12e,Home_Construction,24,1113,1,383,17,14,16
22dcd61aae0f6d1acc992914bc67a0e5,Watches_Gifts,47,364,2,300,40,10,25
34f7bddc98259b62a001644be7928e43,Home_Appliances_2,55,943,1,20050,44,45,62
265f4031e6bbb8ee2c1590baca25c89f,Auto,51,282,1,750,16,24,24
f8aa70d9a3144410291ddb62d20506b6,Sports_Leisure,60,418,1,24700,16,20,20
736b01e650e996639d732e4aa356da84,Bed_Bath_Table,52,636,1,300,16,10,16
58662fc2ddcb4853532ee42a1cfc9843,Computers_Accessories,38,294,2,140,20,6,14
781a5256893d06b9526750ff0b5f50e4,Health_Beauty,50,1233,1,225,18,11,14
6bd248f93425ceeb625a8a97e2404112,Stationery,39,217,1,550,46,10,32
5a734305711f911ef984b0b59c9b7936,Housewares,57,137,1,17050,20,50,28
cd82271424be9568801391194697361c,Bed_Bath_Table,56,999,1,400,19,13,15
fed8c9425c38a8433368e5fa59592a89,Baby,42,1211,2,950,42,25,15
00f8c37377b038c9c791128d2f928111,Electronics,32,302,1,100,19,15,17
3729e88d6c44656dc1bbd5f3c57b00d4,Sports_Leisure,60,403,3,700,30,20,20
cfaace0475fb31c60cb29ff8abd131fe,Furniture_Decor,37,315,1,7300,30,20,70
7e78ca7b03df674ba01752a0344b3ebe,Telephony,58,399,1,150,19,4,11
2d2d15d322e7069eddf81d5200b19417,Furniture_Decor,56,352,1,2000,35,43,35
dbaee28f4ee64465838a229582d77520,Construction_Tools_Construction,58,1178,2,418,19,6,13
2776dfdf555739816e6987a1f00e9224,Sports_Leisure,56,293,2,2650,60,15,15
43d2d5d7e3a65abd97422578f9d4df78,Fashion_Bags_Accessories,45,1220,6,200,40,32,11
3fe92971b9d5a0280651851e06ea0ef1,Electronics,34,372,1,150,25,7,16
99b5d7eec773ceced9d287d753ca00e9,Stationery,46,484,3,1000,16,4,11
509869967faff93ff8a7a229abed8641,Bed_Bath_Table,54,310,1,950,16,10,16
5f6d8e9b4925b2a5cb271f55aea07896,Bed_Bath_Table,48,324,1,2050,39,11,35
b3cf0a98f31b76ed0cec13d9c77102c4,Market_Place,26,1528,1,1300,33,6,22
2be7c0f7dd57742c970f856ec64bc25e,Computers_Accessories,41,317,1,200,18,9,16
970920a8e74dbbac4bcae9119351d3b7,Housewares,54,572,1,500,25,21,21
e80898f7fa43bab01ca59564aa5f1bb0,Computers_Accessories,55,328,1,400,28,10,23
855f69302e4d53ea69972cb1946a08a0,Watches_Gifts,60,267,2,200,16,2,11
5861217c6b00a886e28a101167dbb1e1,Housewares,51,150,1,425,23,15,18
6c0163ecd7df58f4240f9a83ca6079c7,Computers_Accessories,59,765,3,300,16,10,11
c34e98ba0749e6f9163215b9f293a560,Sports_Leisure,59,1081,4,700,16,10,11
5baf51b71ace9afbb38f0b161f0c098b,Health_Beauty,62,3621,1,800,20,15,15
81310f3abbc71bf476f866abfa353df9,Electronics,49,415,3,389,20,14,20
4cb922d064b9a86b25b900350108771e,Toys,44,327,1,11850,50,35,40
1a9336bcfd7544237cf44cf3de1f5530,Housewares,41,2427,1,2800,45,35,35
2e274768896aa2c7635b9689423a5d34,Sports_Leisure,42,1404,1,3313,29,32,25
0a32d8349e99e8cdb9a5dec7d3f94985,Housewares,28,416,1,300,22,6,11
dbf23e54e9fe684d5774201bdf0de80f,Housewares,58,71,3,500,20,35,22
a035b83b3628decee6e3823924e0c10f,Perfumery,53,2235,3,1450,20,25,20
a0458f75b62b1e812480c0c915d9b649,Sports_Leisure,31,509,3,300,16,6,20
522a61b8bf90717d1dede67a67459a4a,Costruction_Tools_Garden,33,164,1,800,16,16,12
6d8f2ccbced01ba3165048d784a5cf0c,Watches_Gifts,60,556,1,200,20,7,15
08f457ff8eec8dfffecc0489179e7db5,Construction_Tools_Construction,60,3407,2,2300,16,11,11
f6dc856631040b5a7843b14a94b09b96,Pet_Shop,48,1594,1,15550,47,32,62
6b81a5e5e578171e2f5d691e3cba9be5,Computers_Accessories,46,741,1,150,17,9,13
3a75dd0d3e10eb5b122f48730482547c,Books_General_Interest,49,1147,1,350,30,4,17
f77f18b15df7b13a76cac068e285eb78,Musical_Instruments,48,283,1,350,27,6,20
5c37fc5cf2955deea60c262cc60a51e1,Furniture_Living_Room,33,261,1,12075,56,17,56
57646b730d659bc73d8193fc5131014b,Flowers,48,130,1,450,30,15,20
e706fb211285b40b3555b302920e61fd,Fashion_Bags_Accessories,52,437,6,200,16,9,11
fcc27d197f2e7be2b9a8ecedfd1a1730,Cool_Stuff,56,316,1,2000,33,44,19
835c3918777f6ad40fea5150f5ba0cfb,Watches_Gifts,60,925,2,400,16,11,11
45dcebc4f3d844e116f01e3f191711dc,Housewares,63,771,11,3000,47,25,32
a1ca62481619b02ad09535f2b418bb75,Telephony,56,867,3,350,20,16,20
05d7b955682862c7ee7db5c1a7d728ce,Sports_Leisure,42,600,1,400,16,6,11
60de781b3b48e9203b98776db5bd3035,Health_Beauty,41,948,1,250,21,17,17
9d46bfe46a9812f451dfbd861f711759,Watches_Gifts,49,270,1,450,23,8,16
c781fcf450227132b560b10bbd2ed26b,Baby,49,375,6,200,29,7,16
318fda70a35e94c586339fe51eafbe7d,Housewares,59,932,1,1350,16,30,12
3a2df6d2493defbb3b0f25c4f359423f,Pet_Shop,53,295,3,1100,20,25,20
d305d1981b39fbfddd8c9d6b5a19a29d,Telephony,60,982,4,450,19,12,14
78a8b452478479d26f32e36504176cf1,Furniture_Decor,49,290,1,15300,98,10,60
7ed6634347bb8371bc6b20b3a7022bce,Sports_Leisure,60,331,1,8500,100,6,50
7b122b9b1822b5e4241a7b06e0a7f4cb,Sports_Leisure,44,414,2,400,20,20,15
1eb5b06a73df439c29be30c762965ce3,Watches_Gifts,55,328,1,900,23,15,19
1b64e3f229ea80e2b453b120cebcc448,Computers_Accessories,41,724,1,1925,33,40,18
ed57c392fcdb758e2aae5d3b2c8abfc1,Electronics,57,687,2,200,16,10,16
84cdff92b3a55fc67a2b0bbdae9b57bf,Furniture_Decor,59,1873,2,1600,60,14,14
d34c07a2d817ac73f4caf8c574215fed,Telephony,56,56,1,325,20,15,14
70a9f1d2c0e23019d6b8db85a81e69c8,Cool_Stuff,58,989,1,2500,42,25,15
b2467a0d160e2d74cf50312ff80e75c7,Health_Beauty,53,986,1,2000,30,12,16
ce149636a055d9eded4cde55da9ebd3b,Fashion_Underwear_Beach,52,624,1,200,42,4,14
bd988548c4a31b6c4fe5571e3cea8f8a,Perfumery,49,674,2,525,18,17,16
227bdd697845ec3537a795cc900e715d,Furniture_Decor,55,207,11,1200,30,10,25
cd6b772c1446156e232d62e01d4c8a25,Housewares,56,274,1,700,22,6,11
28492192565141edad4251d6f32d1fe1,Sports_Leisure,31,831,1,1238,26,18,19
6b25f8d191ed1f5dd6689c84ed519a0b,Electronics,54,2402,5,2200,33,10,18
4257f45f6ea58aa46885ed7ef723b6c0,#N/A,,,,2300,29,13,25
6871a3c157d6f51697e887f3c3598479,Computers_Accessories,58,1923,4,850,25,11,15
ff5f8606556b625613f069a5a9a48966,Baby,63,554,1,2300,27,14,27
4fcb3d9a5f4871e8362dfedbdb02b064,Auto,53,603,1,5950,65,11,65
f32bca3145053bbfb83b7f3d464691ca,Bed_Bath_Table,56,684,1,1225,19,17,22
8473795696f49e9e79fba701f129828c,Toys,39,591,2,2300,57,9,46
7281fb0ce17b91ad3102548544f07981,Health_Beauty,42,910,1,650,50,10,15
5fdf539153cefe3f3fd8589c6c22f191,Cool_Stuff,42,1496,3,1700,28,36,27
17865682ce7cccfe7dec02d1f74a8f86,Auto,54,339,1,350,25,10,15
c2e2f746cdd48da2d45b17f3fcc4575b,Furniture_Living_Room,53,566,3,2350,62,16,14
823193e4168a61989f856c9bea47060d,Furniture_Decor,58,568,1,21000,58,40,50
802b8430511a39ecdad069cf6c7dd812,Housewares,60,1519,7,300,25,10,16
5fb1e24560c31b0eaa1911d4247187ed,Toys,34,649,3,2600,33,12,26
0a45c6bb3a03e8c13228d4200cb964c2,Furniture_Decor,40,551,2,1900,19,7,16
eac9c1d0fccbfea24c2524ebe84b8bee,Telephony,53,845,2,200,27,5,20
e6574cebbeb21c82802d3a0b682129b6,Sports_Leisure,49,1263,2,30000,105,65,25
7046a5632fbe7baa273b14b3253e1547,Electronics,57,2672,5,3300,55,7,20
7c888c2f683671fce1d3a9db421ab15e,Furniture_Decor,43,508,1,700,20,15,20
9d38213b04fd8eb9a773f9b2b88ffd0d,Housewares,50,612,1,300,25,2,17
368c6c730842d78016ad823897a372db,Garden_Tools,57,366,2,1650,30,22,30
45ba26803dbbdb26ec5757546929ac89,Pet_Shop,38,88,2,400,16,16,16
bac35584a4b6413380a74f9617e12379,Stationery,40,904,1,1000,20,20,20
c78c6340ae7cb2e130f1d7dd49bd0f96,Health_Beauty,53,246,1,675,27,14,16
0a863e93d7d478b95b764c3344d10307,Stationery,57,83,2,600,20,30,20
596e3ace8e8329beb05bb40700a659f7,Construction_Tools_Construction,60,1154,1,450,16,10,11
b9c742d2c1b06bc064c7aee11440e5ad,Telephony,58,366,3,125,19,4,11
50a2c8c64d432c1d4921f2e63e6c5e70,Fashion_Shoes,57,404,4,1400,22,12,33
f55463fece88ecb944e832eec0f7f90a,Sports_Leisure,49,792,3,3675,38,29,28
ed61f9d2b8837c3aeebb563b7305ef78,Bed_Bath_Table,59,301,1,3500,40,12,40
ec811f847a08d7ad8203b790a1db3070,Furniture_Decor,22,463,1,2000,22,22,22
9d6c66334a27b9dcf34b71cd371638de,Bed_Bath_Table,45,729,1,4850,20,30,30
77745dd9f1224c72a2ef931ded7a0bb7,Furniture_Decor,51,1988,3,2250,65,8,45
09278667a33779be5996a7df729db8ae,Computers_Accessories,45,3729,1,933,29,20,23
79afa72908a4818cf6fda742a5dc4afd,Air_Conditioning,41,810,3,5350,18,58,34
8b2ae6dc36fac80caf19882760cfc9b2,Sports_Leisure,47,527,1,300,16,17,11
bb69b35babb38529a803d3f77d1e7454,#N/A,,,,850,30,20,20
f3231cefd20f5eeb7a400d49b3c8163e,Furniture_Decor,38,1898,1,1600,56,11,11
5f728acb77ac6cfbe96f6c64d2bd4694,Bed_Bath_Table,57,119,1,2350,36,16,36
48a12f318432c4b6a1fdfd5d79372e66,Bed_Bath_Table,54,584,1,1200,33,8,23
db7d6b1e3bbc3a8afae8fdee3cca3ee5,Construction_Tools_Construction,58,2416,2,4400,17,11,14
85079e05da087cff3c178a21a5de1015,Construction_Tools_Construction,43,338,1,250,19,5,13
b5d6ad9c3af003e2e9bf0ad06106e41e,Furniture_Decor,64,69,11,1000,42,11,35
58f579bb52bea63fe1c6c39c2d4272d8,Housewares,33,631,1,150,24,24,11
6e9e036c6017814b391e3059fdc9d315,Health_Beauty,55,1200,1,350,37,10,17
e4643202d9053d132303d7927dc71f8e,Pet_Shop,48,1736,1,2200,18,20,22
d9cbadc2f61272c79987920607db84f1,Cool_Stuff,56,736,4,975,20,14,16
aab298131a82379b76abd533b9010dd2,Baby,47,672,1,350,25,8,19
af74cc53dcffc8384b29e7abfa41902b,Home_Construction,57,921,8,800,17,27,17
5291f2fd6367110ed90adc7a8da2f261,Stationery,43,665,1,600,22,48,38
d418ddef3e7017381084956220b00b9d,Home_Appliances,54,354,1,100,18,8,13
ddc9cfae6aff4793d37c7224d3ee1648,Sports_Leisure,58,861,1,100,16,10,11
39d2584d35b8c7a0deed61ac2e884b9a,Sports_Leisure,42,317,2,1907,47,24,35
612fc86af2e1c8927886a7503dcc67a1,Auto,54,390,1,1600,33,27,26
628f5ed6c14790dcb9233c8dbf596175,Health_Beauty,43,875,1,555,30,12,16
fb909933914c1f945839287e7c253687,Office_Furniture,58,1294,1,7125,52,52,17
591cf821695e4e2934a87e07122f7839,Fashion_Bags_Accessories,60,270,2,250,16,2,11
284f40734f93fd1e46430a7365d571a3,Sports_Leisure,58,3686,1,7300,30,26,26
9f14f401fce2d9ddd450e7ce60cb7f5f,Consoles_Games,45,130,1,100,20,3,15
7f40e8df98cfbfbee8f953bb798fbc6b,Electronics,60,488,1,150,16,8,11
94974b8c613bc6fae9700e6c01f626ae,Stationery,36,198,3,225,20,6,13
227ae51127a60b162b1696de1cc8a10b,Baby,47,1058,2,2797,35,35,16
fedbf77eb491dfc9ac276b9ea9ee10c6,Stationery,55,228,1,350,30,15,15
b1c791ce2fd764b4aaea6b9064b224ac,Perfumery,52,425,3,400,23,8,15
8338cef8355d238f43711dcb9c0657b2,Furniture_Decor,59,473,1,700,30,3,20
646998fa29db22fe94b0bd31b8d228ac,Baby,37,208,1,470,29,10,25
fd45ce2fbdcaa362dfb5d1a21e87a711,Bed_Bath_Table,51,208,1,500,16,10,16
a7e0919795bd6324004da7131002d3b6,Health_Beauty,26,419,1,521,22,19,27
1aa5ffb5e73a8635a5d4619a96d012fe,Bed_Bath_Table,57,125,2,2400,70,10,60
b8731f3bf14c9557a4c5c4b94ad48d0e,Computers_Accessories,47,203,1,150,16,2,11
f9c0f237f4f12379c81b021b02749422,Fashion_Bags_Accessories,54,759,1,200,16,2,20
0bcf6f2768e7e4cf76462a7b7e0ca0c6,Drinks,46,805,1,150,20,16,16
1c8ddcbd9abd12c51979969411f0b110,Furniture_Decor,50,534,1,650,65,2,13
43354a2ac9eca9f50cb31647c6d5516a,Toys,50,563,6,8750,30,69,25
8d71779211b8e5ff41a75ae32857a23f,Health_Beauty,59,501,1,550,17,14,15
4a0103d2363d388d3b209cea1773c254,Bed_Bath_Table,26,706,1,200,20,12,20
be157a92e815713738a71a0defb96c65,Sports_Leisure,51,361,4,975,17,11,14
027293c3b6d9e221268d9d6a5ffe5d0b,Industry_Commerce_And_Business,57,148,1,30000,80,50,50
ce64708328e978e92d475585d394d9dd,Sports_Leisure,33,584,2,1550,20,10,20
530d9436af6fa4960e9754ce4128b468,Furniture_Decor,39,510,2,1350,80,20,20
cb81df0e3ccece253557f2a07df4727e,Sports_Leisure,25,469,1,225,18,15,16
d7d794641d5ada503ecda1a6f19199d5,Sports_Leisure,36,348,1,887,16,15,13
f34152d311875e9da480bd51f495155d,Computers_Accessories,35,1101,1,250,42,2,30
930715d24c2f9780fac2a78636094fd3,Musical_Instruments,55,913,3,700,20,12,14
242a6abd32d7630b48ef5c0a1bf527eb,#N/A,,,,400,35,16,35
bf66f5d110af02b50af37038afe90bd9,Pet_Shop,47,1518,3,400,20,20,20
936a034fe3b07b7ae7c87fc8ceb0749d,Watches_Gifts,58,1233,4,450,16,2,20
2e830c73f28d3b8542af03cf2637dfc4,Electronics,34,214,1,275,24,9,17
b91b2431ca8a681073c72cab18054e6e,Health_Beauty,44,768,1,1200,30,12,16
d6d121aae35cf0cb9078f82deb7047d2,Fashion_Bags_Accessories,51,220,2,150,24,4,34
e00994390ccf605aec4a0389c80e0ba7,Sports_Leisure,29,418,1,1871,35,32,30
9411bee3a54ddfd68c52f1fdf4cd446c,Furniture_Decor,19,191,1,400,30,5,30
51b10a13b460cebc64e1325e7f228ae8,Luggage_Accessories,18,758,7,14800,45,60,22
33ec1056063990a554e2e2cd85219de5,Bed_Bath_Table,60,624,2,400,57,4,28
aa21b6a3f4c75c7a9ae8d9ba32796914,Bed_Bath_Table,53,413,1,2250,42,16,36
2ca49532371b32e19b3db0809a52ab25,Cool_Stuff,50,640,1,1200,42,25,15
1bef08f119466a85a83919d5b80facd3,Bed_Bath_Table,39,114,1,250,40,4,30
e2a0cbe7edb791b26eb99b535e8ab0e0,Costruction_Tools_Tools,58,470,2,600,16,18,12
e0a554e92afe71fd7f9380b7b135175b,Fashion_Bags_Accessories,48,357,5,150,16,9,11
508d5e8ce8e79bb506f9f0c096b295c4,Office_Furniture,19,930,1,12775,37,65,36
9d8fa7002a036708c4cf8730214ad1b5,Bed_Bath_Table,53,82,1,450,40,5,25
9dd7fca4adb5b63da29c93f3d47a66c2,Audio,55,1443,1,400,20,8,16
12b81d15ffa819dd535e30cb2d00172f,Bed_Bath_Table,46,386,1,500,30,10,30
9f529f63306c538c5d2bb19103100a55,Furniture_Decor,39,189,1,500,33,4,24
bce551f6c568dca0b7e4cf5af7de7390,Computers_Accessories,57,327,5,1200,30,2,15
8c81ff84f8301d0db2fbfde90da0f5a5,Stationery,52,90,3,2050,20,30,20
74136808e9dcf6fd885771521203035e,Auto,55,2082,3,3400,45,25,45
21ee06f7fd37a6fe4841865339411674,Computers_Accessories,55,1119,4,200,25,8,20
3730ebdd8d5df28fa300574307887fd9,Furniture_Living_Room,54,1054,2,2000,21,8,17
c53136cc2d9c25f291925712487f22eb,Bed_Bath_Table,60,226,1,1600,49,7,40
aa70ae9ee9a798d44ae6e00ce6d82cb1,Health_Beauty,60,919,1,150,22,3,15
7de123c822c488ccab0151f37a521b5b,Housewares,31,711,1,100,30,11,20
936da86791ef70783a980c4c7eec760d,Housewares,44,767,1,956,29,27,20
5c59756861f289b773f83871924200eb,Bed_Bath_Table,40,729,1,3100,20,30,30
ab687729e8507381d0b4aa32bef2d723,Furniture_Decor,48,599,2,1200,65,12,12
49d7eb00f7557973ece1df7ff7ed415b,Health_Beauty,53,2496,1,200,16,6,11
231b36f9858956ff85f4e71640188ca1,Cool_Stuff,52,908,1,1300,42,25,15
339f2b13a46e42dd78e479acfdd5f387,Telephony,60,549,1,426,24,4,28
f745d28cf673e9022060c31f7f11218e,Home_Appliances_2,58,324,3,425,32,10,16
8509049c56caff468e3f35c4eefb6035,Housewares,39,818,1,1000,25,32,25
c7c27b5cbae5f0689560d8d154af7724,Auto,39,1129,2,2050,90,13,18
3bbfc7ab9b28d67dee1c87ab14c2ec07,Bed_Bath_Table,53,163,1,1600,35,8,29
aa639608e62d229ef7dd04933ece34a1,Telephony,60,792,4,350,17,4,12
7a81751397c8813678761201a7114339,Housewares,38,389,1,200,37,3,11
64dbc216907de33e11d8b5e501667623,Bed_Bath_Table,53,555,1,600,16,10,16
6ddcabeba730cb81a3c9570a595a12da,Health_Beauty,53,386,1,700,30,12,16
de29e502ba5174dcddbd4da728616533,Watches_Gifts,54,354,1,700,16,2,11
5b94462ef9789d7944ba155fed57d178,Musical_Instruments,53,2196,3,250,16,9,11
19d0b759f7630539873b280839cddfa4,Watches_Gifts,52,616,1,328,20,14,18
592622a6e083df9d90d48ee459f6ed80,Health_Beauty,34,1339,1,175,19,18,18
7798ddd884068c64f261fa5d6a7f6cd9,Pet_Shop,53,531,1,8050,57,21,37
fa2d929efb6b3c378099488dd6b02ca5,Furniture_Decor,53,1749,3,2600,105,3,70
dca6d5a73e0fb3c97e3fa17fa7f928d7,Stationery,43,601,3,1900,35,15,45
d67bed02998be8e156400c61f0897a96,Furniture_Decor,20,283,4,100,16,3,16
8e698981cd367d35f5dcb21f4f563fd8,Toys,34,254,1,200,16,10,11
4fb3bad6b502eaca3b6d7d87bc1613a4,Home_Comfort_2,55,191,1,663,20,20,20
ccec880520770d791d004c9a1ae8b0aa,Pet_Shop,46,798,3,150,25,10,15
2d75cb4f23924fff112f06ef3520c120,Toys,28,178,1,400,16,17,11
45b280868bcc8124d9309f459a42eeaf,Sports_Leisure,59,902,2,6450,20,20,20
